"","Date","Type","Price","Landsize","BuildingArea","Rooms","Bathroom","Car","YearBuilt","Distance","Regionname","Propertycount"
"289","4/03/2017","h",750000,554,NA,3,1,3,NA,"11.1","Western Metropolitan","5132"
"290","4/03/2017","t",421000,77,77,2,1,1,2009,"11.1","Western Metropolitan","5132"
"291","4/03/2017","h",1405000,655,NA,3,1,3,NA,"11.1","Western Metropolitan","5132"
"292","4/03/2017","h",NA,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"293","4/06/2016","h",683000,534,167,3,1,2,1967,"11.1","Western Metropolitan","5132"
"294","4/06/2016","h",NA,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"295","4/06/2016","h",623000,540,NA,3,1,3,NA,"11.1","Western Metropolitan","5132"
"296","6/08/2016","h",720000,0,130,3,2,1,2012,"11.1","Western Metropolitan","5132"
"297","7/05/2016","t",780000,NA,NA,4,NA,NA,NA,"11.1","Western Metropolitan","5132"
"298","7/05/2016","u",720000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"299","7/05/2016","h",705000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"300","7/05/2016","h",588000,328,118,3,1,1,1970,"11.1","Western Metropolitan","5132"
"301","7/05/2016","h",720000,NA,NA,4,NA,NA,NA,"11.1","Western Metropolitan","5132"
"302","7/11/2016","h",710000,540,116,3,1,3,1960,"11.1","Western Metropolitan","5132"
"303","7/11/2016","h",550000,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"304","7/11/2016","u",640000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"305","7/11/2016","h",537500,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"306","7/11/2016","t",NA,NA,NA,4,NA,NA,NA,"11.1","Western Metropolitan","5132"
"307","8/10/2016","h",875000,559,169,4,1,4,1965,"11.1","Western Metropolitan","5132"
"308","8/10/2016","h",800000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"309","10/09/2016","t",713500,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"310","10/12/2016","h",NA,537,196,4,2,5,1960,"11.1","Western Metropolitan","5132"
"311","10/12/2016","h",700000,554,NA,3,1,3,NA,"11.1","Western Metropolitan","5132"
"312","10/12/2016","h",551000,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"313","10/12/2016","h",685000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"314","11/03/2017","t",640000,252,NA,2,1,1,1965,"11.1","Western Metropolitan","5132"
"315","12/06/2016","h",650000,558,NA,4,1,4,NA,"11.1","Western Metropolitan","5132"
"316","12/11/2016","h",925000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"317","13/08/2016","h",NA,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"318","13/08/2016","h",NA,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"319","14/05/2016","t",670000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"320","14/05/2016","h",680000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"321","14/05/2016","h",765000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"322","14/05/2016","h",675000,171,109,3,2,2,2012,"11.1","Western Metropolitan","5132"
"323","15/10/2016","h",708000,585,97,3,1,2,1960,"11.1","Western Metropolitan","5132"
"324","15/10/2016","t",656000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"325","15/10/2016","h",883000,NA,NA,4,NA,NA,NA,"11.1","Western Metropolitan","5132"
"326","15/10/2016","h",965000,851,NA,4,1,4,NA,"11.1","Western Metropolitan","5132"
"327","15/10/2016","h",870000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"328","15/10/2016","h",681000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"329","16/07/2016","h",522500,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"330","17/09/2016","h",972000,NA,NA,5,NA,NA,NA,"11.1","Western Metropolitan","5132"
"331","18/06/2016","t",590000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"332","18/06/2016","h",450000,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"333","18/06/2016","h",765000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"334","18/06/2016","h",750000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"335","19/11/2016","h",680000,551,NA,3,1,3,NA,"11.1","Western Metropolitan","5132"
"336","19/11/2016","u",NA,0,46,1,1,1,1970,"11.1","Western Metropolitan","5132"
"337","19/11/2016","t",510000,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"338","19/11/2016","h",770000,602,603,3,1,3,NA,"11.1","Western Metropolitan","5132"
"339","22/05/2016","h",923000,740,NA,3,1,2,NA,"11.1","Western Metropolitan","5132"
"340","22/05/2016","h",693000,315,170,4,2,4,2008,"11.1","Western Metropolitan","5132"
"341","22/08/2016","h",620000,276,100,3,2,2,2010,"11.1","Western Metropolitan","5132"
"342","22/08/2016","h",800000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"343","22/08/2016","h",728500,531,157,3,1,1,1960,"11.1","Western Metropolitan","5132"
"344","22/08/2016","h",931000,590,160,3,2,1,1950,"11.1","Western Metropolitan","5132"
"345","22/08/2016","h",988000,715,NA,3,1,4,2008,"11.1","Western Metropolitan","5132"
"346","23/04/2016","h",590000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"347","23/04/2016","h",590000,561,NA,3,1,2,NA,"11.1","Western Metropolitan","5132"
"348","24/09/2016","h",610000,691,NA,2,1,2,NA,"11.1","Western Metropolitan","5132"
"349","25/02/2017","h",NA,NA,NA,2,NA,NA,NA,"11.1","Western Metropolitan","5132"
"350","25/02/2017","h",815000,555,130,3,2,3,1960,"11.1","Western Metropolitan","5132"
"351","25/02/2017","h",970000,708,NA,4,1,2,NA,"11.1","Western Metropolitan","5132"
"352","26/07/2016","h",840000,NA,NA,4,NA,NA,NA,"11.1","Western Metropolitan","5132"
"353","26/07/2016","h",840000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"354","27/06/2016","h",760000,668,NA,4,1,3,NA,"11.1","Western Metropolitan","5132"
"355","27/06/2016","h",852500,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"356","27/06/2016","t",847500,252,NA,4,3,1,NA,"11.1","Western Metropolitan","5132"
"357","27/11/2016","h",1200000,633,158,4,1,4,1960,"11.1","Western Metropolitan","5132"
"358","27/11/2016","h",630000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"359","27/11/2016","h",NA,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"360","27/11/2016","h",700000,557,NA,3,1,1,NA,"11.1","Western Metropolitan","5132"
"361","28/05/2016","h",625000,536,NA,3,1,1,NA,"11.1","Western Metropolitan","5132"
"362","28/08/2016","u",292000,153,70,2,1,1,1970,"11.1","Western Metropolitan","5132"
"363","28/08/2016","t",640000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"364","30/07/2016","h",800000,NA,NA,3,NA,NA,NA,"11.1","Western Metropolitan","5132"
"365","3/09/2016","h",NA,305,NA,3,1,1,NA,"6.3","Southern Metropolitan","4836"
"366","3/09/2016","u",599000,0,76,2,1,1,1964,"6.3","Southern Metropolitan","4836"
"367","3/12/2016","u",550000,861,NA,2,1,0,NA,"6.3","Southern Metropolitan","4836"
"368","3/12/2016","u",995000,0,100,3,2,2,1998,"6.3","Southern Metropolitan","4836"
"369","3/12/2016","t",1205000,101,105,3,2,2,2000,"6.3","Southern Metropolitan","4836"
"370","3/12/2016","h",NA,588,168,3,2,2,1930,"6.3","Southern Metropolitan","4836"
"371","3/12/2016","h",2675000,NA,NA,3,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"372","3/12/2016","h",1939000,296,150,3,2,2,1889,"6.3","Southern Metropolitan","4836"
"373","3/12/2016","u",421500,0,NA,1,1,0,NA,"6.3","Southern Metropolitan","4836"
"374","3/12/2016","u",585000,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"375","4/03/2017","h",2050000,NA,NA,3,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"376","4/03/2017","h",1870000,217,116,3,1,1,1888,"6.3","Southern Metropolitan","4836"
"377","4/03/2017","h",NA,211,NA,4,2,1,NA,"6.3","Southern Metropolitan","4836"
"378","4/03/2017","u",678000,0,NA,2,1,2,NA,"6.3","Southern Metropolitan","4836"
"379","4/03/2017","h",NA,183,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"380","4/03/2017","h",NA,NA,NA,3,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"381","4/03/2017","t",1918000,0,165,3,2,2,1995,"6.3","Southern Metropolitan","4836"
"382","4/03/2017","u",NA,881,NA,1,1,0,NA,"6.3","Southern Metropolitan","4836"
"383","4/03/2017","u",660000,0,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"384","4/03/2017","h",2050000,205,116,3,2,1,1910,"6.3","Southern Metropolitan","4836"
"385","4/06/2016","h",NA,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"386","4/06/2016","u",NA,0,65,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"387","4/06/2016","u",700000,0,NA,2,1,2,NA,"6.3","Southern Metropolitan","4836"
"388","4/06/2016","u",3625000,0,NA,2,2,2,2006,"6.3","Southern Metropolitan","4836"
"389","4/06/2016","h",3000000,1581,NA,4,2,2,1934,"6.3","Southern Metropolitan","4836"
"390","6/08/2016","h",1930000,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"391","7/05/2016","h",1525000,693,NA,5,2,2,NA,"6.3","Southern Metropolitan","4836"
"392","7/05/2016","h",NA,500,NA,4,1,2,NA,"6.3","Southern Metropolitan","4836"
"393","7/05/2016","u",735000,2113,14,3,2,1,1970,"6.3","Southern Metropolitan","4836"
"394","7/05/2016","u",825000,0,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"395","7/05/2016","t",1586000,246,NA,3,2,2,NA,"6.3","Southern Metropolitan","4836"
"396","7/05/2016","h",NA,369,176,4,2,2,1930,"6.3","Southern Metropolitan","4836"
"397","7/05/2016","t",NA,175,158,3,2,1,1970,"6.3","Southern Metropolitan","4836"
"398","7/05/2016","u",NA,0,65,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"399","7/11/2016","h",NA,NA,NA,5,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"400","8/10/2016","u",645000,0,NA,2,1,1,1960,"6.3","Southern Metropolitan","4836"
"401","8/10/2016","h",1435000,144,107,1,2,1,1900,"6.3","Southern Metropolitan","4836"
"402","10/09/2016","h",NA,662,292,4,4,2,1920,"6.3","Southern Metropolitan","4836"
"403","10/09/2016","u",280000,0,38,1,1,1,1975,"6.3","Southern Metropolitan","4836"
"404","10/12/2016","u",400000,0,NA,1,1,1,NA,"6.3","Southern Metropolitan","4836"
"405","10/12/2016","h",NA,551,208,4,2,2,1890,"6.3","Southern Metropolitan","4836"
"406","10/12/2016","h",1780000,0,NA,2,2,2,NA,"6.3","Southern Metropolitan","4836"
"407","10/12/2016","h",NA,246,204,3,2,0,1890,"6.3","Southern Metropolitan","4836"
"408","10/12/2016","u",592500,0,73,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"409","12/11/2016","h",NA,242,143,3,2,1,1915,"6.3","Southern Metropolitan","4836"
"410","12/11/2016","h",1210000,249,96,2,1,0,1910,"6.3","Southern Metropolitan","4836"
"411","12/11/2016","h",2801000,624,222,4,2,2,1900,"6.3","Southern Metropolitan","4836"
"412","13/08/2016","u",NA,0,203,3,2,3,2006,"6.3","Southern Metropolitan","4836"
"413","13/08/2016","h",NA,292,146,3,2,2,1910,"6.3","Southern Metropolitan","4836"
"414","14/05/2016","h",NA,482,182,3,2,1,1930,"6.3","Southern Metropolitan","4836"
"415","14/05/2016","u",390000,881,NA,1,1,0,NA,"6.3","Southern Metropolitan","4836"
"416","15/10/2016","h",NA,228,111,3,2,1,1915,"6.3","Southern Metropolitan","4836"
"417","15/10/2016","h",1800000,405,121,3,2,2,1910,"6.3","Southern Metropolitan","4836"
"418","15/10/2016","h",NA,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"419","15/10/2016","h",2200000,495,163,4,1,2,1900,"6.3","Southern Metropolitan","4836"
"420","16/04/2016","h",NA,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"421","16/04/2016","u",324000,0,NA,1,1,1,NA,"6.3","Southern Metropolitan","4836"
"422","16/04/2016","h",NA,451,NA,3,1,2,NA,"6.3","Southern Metropolitan","4836"
"423","16/07/2016","u",NA,0,80,2,1,1,1966,"6.3","Southern Metropolitan","4836"
"424","16/07/2016","u",NA,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"425","16/07/2016","u",NA,0,NA,3,1,4,NA,"6.3","Southern Metropolitan","4836"
"426","17/09/2016","h",NA,230,NA,2,1,2,1888,"6.3","Southern Metropolitan","4836"
"427","17/09/2016","h",5525000,1491,516,6,3,4,1935,"6.3","Southern Metropolitan","4836"
"428","17/09/2016","h",NA,449,232,4,2,2,1900,"6.3","Southern Metropolitan","4836"
"429","17/09/2016","h",1125000,169,NA,2,1,2,NA,"6.3","Southern Metropolitan","4836"
"430","17/09/2016","h",2250000,301,NA,3,3,1,NA,"6.3","Southern Metropolitan","4836"
"431","18/03/2017","h",2360000,336,NA,3,2,0,NA,"6.3","Southern Metropolitan","4836"
"432","18/03/2017","h",1900000,207,NA,2,2,0,NA,"6.3","Southern Metropolitan","4836"
"433","18/03/2017","u",440000,0,53,1,1,1,1970,"6.3","Southern Metropolitan","4836"
"434","18/03/2017","u",NA,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"435","18/03/2017","u",NA,734,NA,2,1,1,2006,"6.3","Southern Metropolitan","4836"
"436","18/06/2016","u",490000,0,NA,2,1,1,1966,"6.3","Southern Metropolitan","4836"
"437","18/06/2016","t",NA,0,135,3,2,2,1998,"6.3","Southern Metropolitan","4836"
"438","18/06/2016","h",2365000,316,NA,3,2,1,NA,"6.3","Southern Metropolitan","4836"
"439","18/06/2016","h",1300000,212,106,3,1,2,1900,"6.3","Southern Metropolitan","4836"
"440","18/06/2016","u",NA,0,67,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"441","18/06/2016","u",732000,0,NA,3,2,2,NA,"6.3","Southern Metropolitan","4836"
"442","19/11/2016","u",704000,0,74,2,1,1,1969,"6.3","Southern Metropolitan","4836"
"443","19/11/2016","h",NA,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"444","19/11/2016","u",NA,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"445","19/11/2016","u",620000,0,98,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"446","22/05/2016","h",1900000,328,108,3,1,2,1900,"6.3","Southern Metropolitan","4836"
"447","22/05/2016","h",NA,0,NA,3,2,2,NA,"6.3","Southern Metropolitan","4836"
"448","22/05/2016","t",NA,0,NA,3,3,2,NA,"6.3","Southern Metropolitan","4836"
"449","22/05/2016","u",NA,2659,NA,2,2,1,NA,"6.3","Southern Metropolitan","4836"
"450","22/08/2016","u",315000,0,NA,1,1,1,NA,"6.3","Southern Metropolitan","4836"
"451","23/04/2016","h",NA,151,80,3,1,0,1880,"6.3","Southern Metropolitan","4836"
"452","23/04/2016","h",1992000,NA,NA,3,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"453","24/09/2016","u",450000,0,NA,1,1,1,NA,"6.3","Southern Metropolitan","4836"
"454","25/02/2017","u",710000,2471,80,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"455","25/02/2017","u",872000,1194,NA,2,1,1,1953,"6.3","Southern Metropolitan","4836"
"456","25/02/2017","u",598000,0,88,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"457","25/02/2017","h",NA,459,180,3,2,2,1890,"6.3","Southern Metropolitan","4836"
"458","25/02/2017","h",1285000,186,80,3,1,2,1920,"6.3","Southern Metropolitan","4836"
"459","25/02/2017","h",3660000,421,NA,4,3,2,NA,"6.3","Southern Metropolitan","4836"
"460","25/02/2017","h",NA,251,149,3,1,2,1920,"6.3","Southern Metropolitan","4836"
"461","26/07/2016","u",NA,0,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"462","27/06/2016","u",520000,0,76,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"463","27/06/2016","h",2760000,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"464","27/11/2016","h",NA,NA,NA,4,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"465","27/11/2016","u",690000,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"466","27/11/2016","h",3625000,709,251,4,1,2,1900,"6.3","Southern Metropolitan","4836"
"467","27/11/2016","h",4200000,563,333,4,3,3,2000,"6.3","Southern Metropolitan","4836"
"468","27/11/2016","t",1101000,103,3,3,1,2,2000,"6.3","Southern Metropolitan","4836"
"469","27/11/2016","h",3512500,617,285,3,2,2,1998,"6.3","Southern Metropolitan","4836"
"470","27/11/2016","u",NA,0,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"471","27/11/2016","u",NA,0,112,2,1,2,2012,"6.3","Southern Metropolitan","4836"
"472","28/05/2016","h",2000000,544,NA,4,3,4,NA,"6.3","Southern Metropolitan","4836"
"473","28/05/2016","h",NA,0,NA,3,3,1,NA,"6.3","Southern Metropolitan","4836"
"474","28/05/2016","u",869000,0,91,3,1,1,1940,"6.3","Southern Metropolitan","4836"
"475","28/08/2016","u",577000,NA,NA,2,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"476","28/08/2016","h",NA,196,155,3,2,1,1990,"6.3","Southern Metropolitan","4836"
"477","28/08/2016","u",NA,0,NA,2,1,4,NA,"6.3","Southern Metropolitan","4836"
"478","28/08/2016","h",2865000,NA,NA,3,NA,NA,NA,"6.3","Southern Metropolitan","4836"
"479","28/08/2016","h",2810000,617,NA,5,2,2,NA,"6.3","Southern Metropolitan","4836"
"480","28/08/2016","u",565000,0,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"481","28/08/2016","u",567000,0,53,1,1,1,2013,"6.3","Southern Metropolitan","4836"
"482","30/07/2016","u",546000,0,NA,2,0,0,NA,"6.3","Southern Metropolitan","4836"
"483","30/07/2016","h",NA,266,NA,2,1,1,NA,"6.3","Southern Metropolitan","4836"
"484","30/07/2016","u",471500,0,NA,2,1,1,1980,"6.3","Southern Metropolitan","4836"
"485","3/09/2016","h",NA,305,135,3,1,2,1910,"5.9","Western Metropolitan","6567"
"486","3/09/2016","u",455000,0,NA,2,1,2,NA,"5.9","Western Metropolitan","6567"
"487","3/12/2016","h",940000,298,108,3,1,2,1920,"5.9","Western Metropolitan","6567"
"488","3/12/2016","u",467000,0,62,2,1,1,1980,"5.9","Western Metropolitan","6567"
"489","3/12/2016","h",NA,271,111,3,1,2,1900,"5.9","Western Metropolitan","6567"
"490","4/02/2016","h",895000,NA,NA,3,NA,NA,NA,"5.9","Western Metropolitan","6567"
"491","4/03/2017","h",1380000,277,174,3,2,2,1910,"5.9","Western Metropolitan","6567"
"492","4/03/2017","u",490000,423,62,2,1,1,1970,"5.9","Western Metropolitan","6567"
"493","4/03/2017","h",1850000,478,270,4,3,1,1900,"5.9","Western Metropolitan","6567"
"494","4/03/2017","h",1284000,623,NA,3,1,2,1938,"5.9","Western Metropolitan","6567"
"495","4/06/2016","h",971000,285,128,3,2,2,1900,"5.9","Western Metropolitan","6567"
"496","4/06/2016","h",710000,214,77,2,1,1,1890,"5.9","Western Metropolitan","6567"
"497","4/06/2016","h",2425000,1014,435,6,3,2,1887,"5.9","Western Metropolitan","6567"
"498","4/06/2016","h",750000,226,92,2,1,1,1920,"5.9","Western Metropolitan","6567"
"499","4/06/2016","h",840000,NA,NA,2,NA,NA,NA,"5.9","Western Metropolitan","6567"
"500","6/08/2016","h",1053000,269,109,2,1,1,1900,"5.9","Western Metropolitan","6567"
"501","6/08/2016","h",1377000,417,168,3,1,1,1900,"5.9","Western Metropolitan","6567"
"502","7/05/2016","h",970000,350,125,3,1,2,1904,"5.9","Western Metropolitan","6567"
"503","7/05/2016","h",940000,330,NA,2,1,1,NA,"5.9","Western Metropolitan","6567"
"504","7/05/2016","h",751000,118,79,2,1,1,1890,"5.9","Western Metropolitan","6567"
"505","7/05/2016","h",950000,173,102,2,1,1,1900,"5.9","Western Metropolitan","6567"
"506","7/05/2016","h",NA,252,125,3,2,2,1920,"5.9","Western Metropolitan","6567"
"507","7/11/2016","u",685000,228,90,2,1,2,1995,"5.9","Western Metropolitan","6567"
"508","8/10/2016","h",NA,398,NA,4,1,2,NA,"5.9","Western Metropolitan","6567"
"509","8/10/2016","h",1230000,594,148,3,1,2,1960,"5.9","Western Metropolitan","6567"
"510","8/10/2016","h",636500,0,NA,2,1,1,NA,"5.9","Western Metropolitan","6567"
"511","8/10/2016","h",910000,317,NA,3,1,0,NA,"5.9","Western Metropolitan","6567"
"512","8/10/2016","h",872500,NA,NA,2,NA,NA,NA,"5.9","Western Metropolitan","6567"
"513","10/09/2016","h",770000,226,87,2,1,1,1900,"5.9","Western Metropolitan","6567"
"514","10/09/2016","t",490000,NA,NA,2,NA,NA,NA,"5.9","Western Metropolitan","6567"
"515","10/12/2016","h",960000,229,NA,3,2,2,2011,"5.9","Western Metropolitan","6567"
"516","10/12/2016","h",890000,300,185,4,1,1,1890,"5.9","Western Metropolitan","6567"
"517","10/12/2016","h",965000,170,NA,2,1,1,NA,"5.9","Western Metropolitan","6567"
"518","10/12/2016","h",NA,462,170,4,1,2,1910,"5.9","Western Metropolitan","6567"
"519","11/02/2017","h",1200000,NA,NA,4,NA,NA,NA,"5.9","Western Metropolitan","6567"
"520","11/02/2017","h",1440000,487,131,3,1,1,1900,"5.9","Western Metropolitan","6567"
"521","11/03/2017","h",955000,255,NA,2,1,0,NA,"5.9","Western Metropolitan","6567"
"522","12/11/2016","u",450000,0,NA,2,1,1,2010,"5.9","Western Metropolitan","6567"
"523","12/11/2016","h",801000,431,NA,3,1,2,1950,"5.9","Western Metropolitan","6567"
"524","12/11/2016","h",NA,950,177,4,2,3,1950,"5.9","Western Metropolitan","6567"
"525","12/11/2016","h",770000,NA,NA,3,NA,NA,NA,"5.9","Western Metropolitan","6567"
"526","12/11/2016","h",1000000,440,120,3,2,2,1955,"5.9","Western Metropolitan","6567"
"527","12/11/2016","h",1435000,532,147,3,2,2,1950,"5.9","Western Metropolitan","6567"
"528","12/11/2016","u",390000,0,58,1,1,1,1972,"5.9","Western Metropolitan","6567"
"529","13/08/2016","h",1425000,495,139,3,2,2,1920,"5.9","Western Metropolitan","6567"
"530","13/08/2016","h",925000,NA,NA,3,NA,NA,NA,"5.9","Western Metropolitan","6567"
"531","14/05/2016","h",1340000,683,232,4,2,2,1978,"5.9","Western Metropolitan","6567"
"532","14/05/2016","h",955000,263,117,3,1,1,1910,"5.9","Western Metropolitan","6567"
"533","14/05/2016","h",1075000,NA,NA,2,NA,NA,NA,"5.9","Western Metropolitan","6567"
"534","15/10/2016","h",1100000,559,195,4,2,5,1920,"5.9","Western Metropolitan","6567"
"535","15/10/2016","h",1255000,308,NA,3,2,2,NA,"5.9","Western Metropolitan","6567"
"536","15/10/2016","h",1483000,NA,NA,4,NA,NA,NA,"5.9","Western Metropolitan","6567"
"537","15/10/2016","u",432000,0,62,2,1,1,1978,"5.9","Western Metropolitan","6567"
"538","16/04/2016","h",1640000,562,204,4,3,2,1890,"5.9","Western Metropolitan","6567"
"539","16/04/2016","h",1430000,461,286,6,2,1,1900,"5.9","Western Metropolitan","6567"
"540","16/04/2016","u",610000,301,104,2,1,1,1995,"5.9","Western Metropolitan","6567"
"541","16/04/2016","h",940000,491,127,3,3,1,1950,"5.9","Western Metropolitan","6567"
